condicao_id,sintoma_1,sintoma_2,doenca_associada,risco_sugerido,fontes_ids
cardiomiopatia,fraqueza persistente,palpitações,Cardiomiopatia,alto_risco,S13
cardiomiopatia,fraqueza persistente,quase desmaio,Cardiomiopatia,alto_risco,S13
cardiomiopatia,fraqueza persistente,tontura,Cardiomiopatia,alto_risco,S13
cardiomiopatia,palpitações,barriga inchada,Cardiomiopatia,alto_risco,S13
cardiomiopatia,palpitações,inchaço nas pernas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,palpitações,mãos inchadas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,barriga inchada,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,batimentos irregulares,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,cansaço mesmo depois de descansar,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,coração acelerado,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,desmaio,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,fadiga mesmo em repouso,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,fraqueza persistente,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,inchaço nas pernas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,mãos inchadas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,palpitações,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,quase desmaio,Cardiomiopatia,alto_risco,S13
cardiomiopatia,pressão no peito após atividade,tontura,Cardiomiopatia,alto_risco,S13
cardiomiopatia,quase desmaio,barriga inchada,Cardiomiopatia,alto_risco,S13
cardiomiopatia,quase desmaio,batimentos irregulares,Cardiomiopatia,alto_risco,S13
cardiomiopatia,quase desmaio,coração acelerado,Cardiomiopatia,alto_risco,S13
cardiomiopatia,quase desmaio,inchaço nas pernas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,quase desmaio,mãos inchadas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,quase desmaio,palpitações,Cardiomiopatia,alto_risco,S13
cardiomiopatia,tontura,barriga inchada,Cardiomiopatia,alto_risco,S13
cardiomiopatia,tontura,batimentos irregulares,Cardiomiopatia,alto_risco,S13
cardiomiopatia,tontura,coração acelerado,Cardiomiopatia,alto_risco,S13
cardiomiopatia,tontura,inchaço nas pernas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,tontura,mãos inchadas,Cardiomiopatia,alto_risco,S13
cardiomiopatia,tontura,palpitações,Cardiomiopatia,alto_risco,S13
choque_cardiogenico,batimento fraco,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,batimento fraco,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,batimento fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,pulso fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,pulso irregular e fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,confusão,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desmaio prolongado,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desmaio prolongado,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,batimento fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,pulso fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,pulso irregular e fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,desorientação,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,estou urinando muito pouco,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,estou urinando muito pouco,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,estou urinando muito pouco,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,estou urinando muito pouco,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,falta de ar intensa,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,mãos frias,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele fria,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pele pegajosa,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,perda de consciência,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,perda de consciência,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pouca urina,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pouca urina,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pouca urina,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pouca urina,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,batimento fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,confusão,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,desorientação,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,pulso fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,pulso irregular e fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão baixa,tontura intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,batimento fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,confusão,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,desorientação,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,pulso fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,pulso irregular e fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pressão despencando,tontura intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso fraco,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,pulso irregular e fraco,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,quase não urinei,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,quase não urinei,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,quase não urinei,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,quase não urinei,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,batimento fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,confusão,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,desorientação,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,pulso fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,pulso irregular e fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,queda de pressão,tontura intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,respiração muito rápida,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,severa dificuldade para respirar,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,batimento fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,desmaio prolongado,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,estou urinando muito pouco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,falta de ar intensa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,inchaço nos pés,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,mãos frias,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,pele fria,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,pele pegajosa,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,perda de consciência,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,pouca urina,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,pulso fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,pulso irregular e fraco,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,pés inchados,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,quase não urinei,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,respiração muito rápida,Choque Cardiogênico,alto_risco,S14
choque_cardiogenico,tontura intensa,severa dificuldade para respirar,Choque Cardiogênico,alto_risco,S14
doenca_valvar_estenose_aortica,angina,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,batimento irregular,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,coração acelerado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,dificuldade para respirar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,falta de ar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,fôlego curto ao caminhar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,palpitações,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,angina,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,batimento irregular,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,coração acelerado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,dificuldade para respirar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,falta de ar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,fôlego curto ao caminhar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,palpitações,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,aperto no peito,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,batimento irregular,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,cansaço para caminhar pequenas distâncias,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,cansaço para caminhar pequenas distâncias,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,cansaço para caminhar pequenas distâncias,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,coração acelerado,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
